elapsed_s,temp_c,power_mw,freq_mhz
5.9604644775390625e-06,40.5,3108.0,1479.0
0.25348949432373047,42.0,4823.0,1479.0
0.506324291229248,42.5,4903.0,1479.0
0.7588381767272949,42.5,4975.0,1479.0
1.011310338973999,42.0,4863.0,1479.0
1.2639427185058594,42.5,4823.0,1479.0
1.5166902542114258,42.0,4903.0,1479.0
1.7701468467712402,43.0,5280.0,1479.0
2.0227859020233154,42.5,4935.0,1479.0
2.2779300212860107,42.5,4903.0,1479.0
2.530646324157715,43.0,4903.0,1479.0
2.783240795135498,42.5,4823.0,1479.0
3.035659074783325,42.5,4790.0,1479.0
3.2885353565216064,41.5,3271.0,1479.0
3.540850877761841,41.5,2994.0,1479.0
3.7932631969451904,41.5,3230.0,1479.0
4.046154499053955,42.5,4629.0,1479.0
4.298776149749756,41.0,3622.0,1479.0
4.551295280456543,40.5,2674.0,1479.0
4.803983688354492,40.5,2793.0,1479.0
5.057143211364746,41.0,2912.0,1479.0
5.309580564498901,40.5,2912.0,1479.0
5.562342405319214,40.5,2752.0,1479.0
5.814831972122192,40.5,2949.0,1479.0
6.067533731460571,41.0,3312.0,1479.0
6.320112705230713,42.5,4636.0,1479.0
6.572779178619385,41.0,3112.0,1479.0
6.8252363204956055,40.5,2793.0,1479.0
7.0776753425598145,41.0,3389.0,1479.0
7.330228567123413,42.5,4401.0,1479.0
7.582997798919678,41.0,2953.0,1479.0
7.835784912109375,41.0,3031.0,1479.0
8.088949203491211,40.5,2711.0,1479.0
8.341731548309326,41.0,3230.0,1479.0
8.594797611236572,40.5,3072.0,1479.0
8.847406387329102,42.0,3901.0,1479.0
9.100008487701416,41.5,4206.0,1479.0
9.352911233901978,42.5,4709.0,1479.0
9.605523824691772,41.5,4125.0,1479.0
9.858418464660645,41.5,3663.0,1479.0
10.111125707626343,42.0,4863.0,1479.0
10.3639817237854,42.5,4935.0,1479.0
10.616656064987183,41.5,3860.0,1479.0
10.869300365447998,42.0,4206.0,1479.0
11.121996402740479,42.0,3976.0,1479.0
11.374673843383789,41.0,3031.0,1479.0
11.627113342285156,41.0,2674.0,1479.0
11.879860401153564,40.5,2670.0,1479.0
12.13259744644165,40.5,2711.0,1479.0
