elapsed_s,temp_c,power_mw,freq_mhz
6.198883056640625e-06,38.0,3112.0,1479.0
0.2546699047088623,38.5,3820.0,1479.0
0.5072801113128662,38.5,3031.0,1479.0
0.7599961757659912,38.0,3031.0,1479.0
1.0126922130584717,38.0,3031.0,1479.0
1.2651479244232178,38.0,3031.0,1479.0
1.5176520347595217,40.0,4823.0,1479.0
1.7704041004180908,40.0,4823.0,1479.0
2.0230658054351807,40.0,4903.0,1479.0
2.275866985321045,41.0,4975.0,1479.0
2.5286617279052734,40.5,4863.0,1479.0
2.781355619430542,40.0,4863.0,1479.0
3.0341296195983887,40.5,4935.0,1479.0
3.286769151687622,40.0,4903.0,1479.0
3.539543628692627,40.5,4975.0,1479.0
3.792137622833252,40.0,4669.0,1479.0
4.04473352432251,40.0,4903.0,1479.0
4.297466278076172,40.0,4975.0,1479.0
4.550224304199219,40.0,4943.0,1479.0
4.803099870681763,39.5,4750.0,1479.0
5.056252956390381,40.0,4790.0,1479.0
5.309118270874023,40.0,4823.0,1479.0
5.561807870864868,40.0,4750.0,1479.0
5.8146162033081055,40.0,4790.0,1479.0
6.067373037338257,40.0,4750.0,1479.0
6.320034742355347,41.0,5511.0,1479.0
6.572731971740723,41.0,5471.0,1479.0
6.825629949569702,41.0,5400.0,1479.0
7.078472137451172,41.5,5360.0,1479.0
7.332110404968262,41.0,5248.0,1479.0
7.584851026535034,41.0,5128.0,1479.0
7.837532520294189,41.5,5248.0,1479.0
8.090265989303589,41.0,5320.0,1479.0
8.343064785003662,41.0,5431.0,1479.0
8.595941305160522,41.0,5320.0,1479.0
8.848894834518433,41.5,5391.0,1479.0
9.101701259613035,41.0,5391.0,1479.0
9.354517936706545,41.0,5471.0,1479.0
9.607288599014282,41.0,5431.0,1479.0
9.860189437866213,41.0,5320.0,1479.0
10.113122940063477,41.0,5400.0,1479.0
10.365952491760254,41.5,5431.0,1479.0
10.618770360946655,41.0,5360.0,1479.0
10.871891975402832,41.0,5168.0,1479.0
11.1246235370636,41.0,5096.0,1479.0
11.377227783203123,41.5,5208.0,1479.0
11.629871606826782,41.5,5360.0,1479.0
11.882572174072266,41.0,5471.0,1479.0
12.13547158241272,42.0,5621.0,1479.0
12.388558864593506,41.0,5320.0,1479.0
12.641374111175535,41.0,5128.0,1479.0
12.894137144088743,41.5,5240.0,1479.0
13.146828889846802,41.5,5471.0,1479.0
13.399572134017944,41.0,5391.0,1479.0
13.652402877807615,41.0,5280.0,1479.0
13.905307292938232,41.5,5431.0,1479.0
14.158162593841553,41.0,5320.0,1479.0
14.410834550857544,41.5,5208.0,1479.0
14.663567066192629,41.5,5096.0,1479.0
14.916251420974731,41.5,5168.0,1479.0
15.168914318084717,42.0,5471.0,1479.0
15.421714544296265,41.5,5471.0,1479.0
15.674520015716553,41.0,5280.0,1479.0
15.927278518676758,41.5,5168.0,1479.0
16.18001914024353,41.5,5208.0,1479.0
16.432684898376465,42.0,5240.0,1479.0
16.68534016609192,41.5,5391.0,1479.0
16.938098669052124,41.0,5431.0,1479.0
17.191007137298584,41.0,5391.0,1479.0
17.444039821624756,42.0,5471.0,1479.0
17.696786642074585,42.0,5431.0,1479.0
17.94957947731018,41.5,5360.0,1479.0
18.202488660812374,41.5,5360.0,1479.0
18.45526337623596,41.5,5391.0,1479.0
18.708119869232178,42.0,5360.0,1479.0
18.960993766784668,42.0,5360.0,1479.0
19.21376061439514,42.0,5391.0,1479.0
19.466516971588135,42.0,5391.0,1479.0
19.71937465667725,39.5,3230.0,1479.0
19.971998929977417,39.5,3189.0,1479.0
20.224579334259033,39.5,3112.0,1479.0
20.477153778076172,39.5,3230.0,1479.0
20.729798793792725,41.5,5280.0,1479.0
20.982657194137573,42.0,5431.0,1479.0
21.235504388809204,42.0,5431.0,1479.0
21.48836898803711,42.0,5320.0,1479.0
21.74112892150879,42.0,5360.0,1479.0
21.993956804275513,41.5,5471.0,1479.0
22.246790885925293,42.0,5391.0,1479.0
22.499576330184937,42.5,5471.0,1479.0
22.75263023376465,42.5,5391.0,1479.0
23.00540351867676,42.0,5240.0,1479.0
23.258150100708008,42.0,5240.0,1479.0
23.510955572128296,42.0,5168.0,1479.0
23.763676404953003,41.5,5280.0,1479.0
24.016388177871704,42.0,5391.0,1479.0
24.26909875869751,42.5,5431.0,1479.0
24.52187776565552,42.0,5511.0,1479.0
24.774696350097656,42.5,5391.0,1479.0
25.027433395385746,42.0,5320.0,1479.0
25.2805597782135,41.5,5240.0,1479.0
25.533231019973755,42.5,5320.0,1479.0
25.78594398498535,42.5,5471.0,1479.0
26.03871989250183,42.0,5511.0,1479.0
26.291614055633545,42.0,5431.0,1479.0
26.544523000717163,42.0,5391.0,1479.0
26.79745817184448,42.0,5320.0,1479.0
27.05077338218689,42.0,5280.0,1479.0
27.303537368774418,42.0,5168.0,1479.0
27.556283473968502,42.5,5320.0,1479.0
27.809030771255493,43.0,5431.0,1479.0
28.06222987174988,42.5,5431.0,1479.0
28.315119743347168,42.5,5360.0,1479.0
28.56814026832581,42.0,5240.0,1479.0
28.820881605148315,42.0,5208.0,1479.0
29.073570489883423,42.5,5240.0,1479.0
29.326406478881836,42.0,5320.0,1479.0
29.579209089279175,42.5,5320.0,1479.0
29.83194613456726,42.5,5431.0,1479.0
30.084900379180908,42.5,5471.0,1479.0
30.33768916130066,42.0,5471.0,1479.0
30.59055209159851,43.0,5391.0,1479.0
30.84361481666565,42.0,5320.0,1479.0
31.096336841583252,42.0,5280.0,1479.0
31.34907579421997,42.5,5240.0,1479.0
31.60300326347351,42.5,5208.0,1479.0
31.855862855911255,43.0,5280.0,1479.0
32.10854125022888,42.0,5391.0,1479.0
32.361510038375854,42.5,5471.0,1479.0
32.61434626579285,42.0,5391.0,1479.0
32.86717081069946,41.0,3465.0,1479.0
33.11973690986633,40.0,3148.0,1479.0
33.37232184410095,40.5,3230.0,1479.0
33.62487816810608,40.0,3072.0,1479.0
33.87747526168823,40.0,3348.0,1479.0
34.13014841079712,40.0,3148.0,1479.0
34.38277220726013,40.0,3307.0,1479.0
34.635385036468506,40.0,3148.0,1479.0
34.88800525665283,40.0,3148.0,1479.0
35.14054560661316,40.0,3112.0,1479.0
35.3930938243866,40.0,3153.0,1479.0
35.645623207092285,40.0,3230.0,1479.0
35.898300647735596,40.0,3271.0,1479.0
36.15092849731445,40.5,3072.0,1479.0
36.40354514122009,40.0,3148.0,1479.0
36.6562123298645,40.5,3189.0,1479.0
36.90881657600403,40.0,3230.0,1479.0
37.16137742996216,40.0,3112.0,1479.0
37.413925886154175,40.0,3230.0,1479.0
37.66651010513306,40.0,3148.0,1479.0
37.91917681694031,41.0,4327.0,1479.0
38.1720666885376,42.5,5391.0,1479.0
38.42583513259888,42.5,5360.0,1479.0
38.67862010002136,43.0,5360.0,1479.0
38.93140244483948,42.5,5240.0,1479.0
39.18424582481384,42.5,5391.0,1479.0
39.43699026107788,42.5,5431.0,1479.0
39.6898558139801,42.5,5391.0,1479.0
39.94313383102417,42.5,5391.0,1479.0
40.19594311714173,42.5,5280.0,1479.0
40.44865441322327,42.5,5280.0,1479.0
40.70167374610901,42.5,5471.0,1479.0
40.95455718040466,43.0,5471.0,1479.0
41.207380056381226,43.0,5511.0,1479.0
41.46018862724304,43.0,5431.0,1479.0
41.71295094490051,42.5,5320.0,1479.0
41.96570587158203,43.0,5280.0,1479.0
42.2184841632843,42.5,5240.0,1479.0
42.47120118141174,42.5,5360.0,1479.0
42.723952531814575,43.0,5431.0,1479.0
42.97673773765564,42.0,5471.0,1479.0
43.22975325584411,43.0,5511.0,1479.0
43.48261499404907,42.5,5431.0,1479.0
43.7354474067688,42.5,5360.0,1479.0
43.98820686340332,42.5,5280.0,1479.0
44.241368770599365,43.0,5391.0,1479.0
44.49411368370056,42.5,5360.0,1479.0
44.746936082839966,42.5,5320.0,1479.0
44.9997239112854,42.5,5320.0,1479.0
45.25245022773743,43.0,5511.0,1479.0
45.50523614883423,43.0,5471.0,1479.0
45.758824825286865,43.0,5502.0,1479.0
46.01163125038147,42.5,5360.0,1479.0
46.264429569244385,43.0,5431.0,1479.0
46.517362117767334,43.0,5431.0,1479.0
46.7701461315155,42.5,5511.0,1479.0
47.022910356521606,43.0,5431.0,1479.0
47.275954484939575,43.0,5400.0,1479.0
47.52882528305054,43.5,5431.0,1479.0
47.78166675567627,43.0,5391.0,1479.0
48.03459858894348,42.5,5280.0,1479.0
48.28737020492554,43.0,5088.0,1479.0
48.54049825668335,43.0,5240.0,1479.0
48.793158531188965,43.0,5351.0,1479.0
49.04604411125183,43.5,5391.0,1479.0
49.300010442733765,43.0,5280.0,1479.0
49.55280947685242,43.0,5280.0,1479.0
49.8063747882843,43.5,5320.0,1479.0
50.05913043022156,43.0,5320.0,1479.0
50.311938524246216,43.5,5431.0,1479.0
50.56466865539551,43.0,5511.0,1479.0
50.81752252578735,43.0,5502.0,1479.0
51.07040238380432,43.0,5351.0,1479.0
51.32318067550659,42.5,5320.0,1479.0
51.57593107223511,43.0,5471.0,1479.0
51.82870674133301,43.5,5360.0,1479.0
52.08144497871399,43.0,5431.0,1479.0
52.33422207832336,43.5,5582.0,1479.0
52.58731174468994,43.5,5471.0,1479.0
52.84013795852661,43.0,5320.0,1479.0
53.092955589294434,43.0,5431.0,1479.0
53.34574818611145,43.5,5431.0,1479.0
53.598573207855225,44.0,5471.0,1479.0
53.85147976875305,43.5,5471.0,1479.0
54.10438346862793,43.0,5320.0,1479.0
54.35737752914429,43.5,5208.0,1479.0
54.61013746261597,43.0,5320.0,1479.0
54.86293077468872,43.0,5471.0,1479.0
55.11581540107727,43.0,5471.0,1479.0
55.36860275268555,43.5,5431.0,1479.0
55.621461391448975,43.5,5391.0,1479.0
55.8743417263031,43.0,5248.0,1479.0
56.13466000556946,41.5,3348.0,1479.0
56.387338399887085,41.5,3189.0,1479.0
56.64004707336426,41.5,3072.0,1479.0
56.89262247085571,41.5,3271.0,1479.0
57.14555311203003,43.0,4709.0,1479.0
57.39850687980652,43.0,5471.0,1479.0
57.65124940872192,42.5,5391.0,1479.0
57.90408444404602,43.0,5360.0,1479.0
58.15686297416687,43.5,5360.0,1479.0
58.40981459617615,43.5,5471.0,1479.0
58.66259145736694,43.0,5391.0,1479.0
58.91538095474243,43.5,5360.0,1479.0
59.16819620132446,43.5,5471.0,1479.0
59.42096471786499,43.0,5471.0,1479.0
59.673800468444824,43.5,5360.0,1479.0
59.926660776138306,43.0,5391.0,1479.0
60.17952513694763,43.5,5320.0,1479.0
60.43230891227722,44.0,5360.0,1479.0
60.68502473831177,43.0,5391.0,1479.0
60.93775701522827,43.5,5431.0,1479.0
61.19297552108765,43.5,5320.0,1479.0
61.44644379615784,43.5,5391.0,1479.0
61.69954514503479,43.0,5360.0,1479.0
61.95235800743103,44.0,5360.0,1479.0
62.20508432388306,44.0,5360.0,1479.0
62.45785927772522,43.5,5471.0,1479.0
62.710620641708374,43.5,5471.0,1479.0
62.96355080604553,43.5,5320.0,1479.0
63.21637439727783,44.0,5391.0,1479.0
63.4690625667572,44.0,5360.0,1479.0
63.7218005657196,43.5,5471.0,1479.0
63.974621534347534,43.5,5471.0,1479.0
64.2274763584137,43.5,5471.0,1479.0
64.48071765899658,43.5,5351.0,1479.0
64.73345017433167,43.5,5391.0,1479.0
64.98626255989075,43.5,5400.0,1479.0
65.23911142349243,44.0,5360.0,1479.0
65.49179553985596,44.0,5471.0,1479.0
65.74480652809143,43.5,5542.0,1479.0
65.99778842926025,43.5,5391.0,1479.0
66.25451326370239,44.0,5391.0,1479.0
66.50734734535217,44.0,5431.0,1479.0
66.76016068458557,44.0,5511.0,1479.0
67.01329231262207,44.0,5431.0,1479.0
67.26645684242249,43.5,5391.0,1479.0
67.51927280426025,44.5,5391.0,1479.0
67.77210640907288,44.0,5360.0,1479.0
68.02483177185059,44.0,5431.0,1479.0
68.27754616737366,44.0,5431.0,1479.0
68.5305528640747,44.0,5431.0,1479.0
68.78341579437256,44.0,5471.0,1479.0
69.03628253936768,44.5,5511.0,1479.0
69.28904175758362,44.0,4943.0,1479.0
69.54167294502258,42.0,3230.0,1479.0
69.79431176185608,42.0,3112.0,1479.0
70.04718327522278,41.5,3153.0,1479.0
70.29977107048035,42.0,3506.0,1479.0
70.55242109298706,43.0,4903.0,1479.0
70.8054370880127,44.0,5511.0,1479.0
71.05837893486023,44.0,5471.0,1479.0
71.31546473503113,44.0,5360.0,1479.0
71.57405996322632,44.0,5208.0,1479.0
71.82702398300171,44.0,5208.0,1479.0
72.07971668243408,44.0,5320.0,1479.0
72.33243823051453,44.0,5511.0,1479.0
72.58518886566162,44.0,5582.0,1479.0
72.83818030357361,43.5,5471.0,1479.0
73.09105706214905,43.5,5320.0,1479.0
73.34399962425232,44.5,5431.0,1479.0
73.59680128097534,44.0,5511.0,1479.0
73.84954404830933,44.0,5320.0,1479.0
74.10232639312744,44.0,5431.0,1479.0
74.35545802116394,44.5,5431.0,1479.0
74.60832381248474,43.5,5400.0,1479.0
74.86104464530945,44.0,5360.0,1479.0
75.11409425735474,44.0,5391.0,1479.0
75.36687588691711,44.0,5320.0,1479.0
75.6196858882904,44.5,5280.0,1479.0
75.87240648269653,44.0,5128.0,1479.0
76.12506294250488,44.0,5248.0,1479.0
76.37781000137329,44.5,5391.0,1479.0
76.63070130348206,43.5,5542.0,1479.0
76.88355565071106,45.0,5431.0,1479.0
77.1363799571991,44.5,5360.0,1479.0
77.38914084434509,44.0,5320.0,1479.0
77.6418228149414,44.0,5208.0,1479.0
77.89450740814209,44.5,5431.0,1479.0
78.14724230766296,44.5,5511.0,1479.0
78.4001111984253,44.0,5431.0,1479.0
78.65295362472534,44.0,5471.0,1479.0
78.90579104423523,44.0,5431.0,1479.0
79.15868759155273,44.0,5360.0,1479.0
79.41155648231506,44.5,5240.0,1479.0
79.66451001167297,44.5,5391.0,1479.0
79.91737675666809,44.0,5511.0,1479.0
80.17026782035828,44.0,5431.0,1479.0
80.42314958572388,44.0,5431.0,1479.0
80.67594814300537,44.5,5391.0,1479.0
80.92875647544861,44.5,5208.0,1479.0
81.18147420883179,44.0,5168.0,1479.0
81.43443274497986,44.5,5240.0,1479.0
81.68714642524719,44.5,5471.0,1479.0
81.93991446495056,44.5,5582.0,1479.0
82.19273710250854,44.0,5471.0,1479.0
82.44577050209045,44.5,5471.0,1479.0
82.69864869117737,44.5,5320.0,1479.0
82.95141959190369,42.5,3307.0,1479.0
83.20433211326599,43.0,3271.0,1479.0
83.45695447921753,42.5,3072.0,1479.0
83.70939588546753,42.5,3112.0,1479.0
83.96192836761475,42.5,3429.0,1479.0
84.21450161933899,42.0,3230.0,1479.0
84.46711087226868,42.0,3031.0,1479.0
84.71964192390442,42.5,3112.0,1479.0
84.97221875190735,43.0,3266.0,1479.0
85.22479438781738,42.0,3230.0,1479.0
85.4773678779602,42.0,3465.0,1479.0
85.73001956939697,42.0,3031.0,1479.0
85.98259854316711,42.5,3148.0,1479.0
86.23520493507385,42.0,3230.0,1479.0
86.48781561851501,42.5,3307.0,1479.0
86.74049830436707,42.0,3031.0,1479.0
86.9930477142334,42.0,3389.0,1479.0
87.2456157207489,42.0,3271.0,1479.0
87.498361825943,42.0,3271.0,1479.0
87.75101208686829,42.5,3112.0,1479.0
88.00362610816956,42.0,3072.0,1479.0
88.25621318817139,42.0,3271.0,1479.0
88.50879859924316,42.0,3389.0,1479.0
88.76140856742859,42.0,3189.0,1479.0
89.01441717147827,42.0,3031.0,1479.0
89.26700282096863,42.5,3189.0,1479.0
89.51964735984802,42.5,3230.0,1479.0
89.77223920822144,42.5,3271.0,1479.0
90.02479481697083,42.0,3112.0,1479.0
90.27737021446228,44.0,5471.0,1479.0
90.53033447265624,44.0,5431.0,1479.0
90.78320503234865,44.0,5471.0,1479.0
91.0364270210266,44.0,5320.0,1479.0
91.28926706314088,44.0,5280.0,1479.0
91.54212164878844,44.5,5431.0,1479.0
91.79488444328308,44.5,5431.0,1479.0
92.04767680168152,44.5,5542.0,1479.0
92.30056190490724,44.0,5471.0,1479.0
92.5533618927002,44.5,5320.0,1479.0
92.80618810653688,44.5,5248.0,1479.0
93.05890107154846,45.0,5360.0,1479.0
93.31164312362672,44.5,5400.0,1479.0
93.56435251235962,44.5,5431.0,1479.0
93.8170726299286,44.5,5511.0,1479.0
94.06998205184937,44.0,5431.0,1479.0
94.32302236557008,44.0,5391.0,1479.0
94.575829744339,44.5,5400.0,1479.0
94.82861733436584,44.5,5431.0,1479.0
95.0813057422638,45.0,5471.0,1479.0
95.33414340019226,45.0,5502.0,1479.0
95.58701348304749,44.5,5511.0,1479.0
95.83995175361632,45.0,5391.0,1479.0
96.09353303909302,44.5,5431.0,1479.0
96.34632992744446,44.5,5431.0,1479.0
96.59918117523192,44.5,5360.0,1479.0
96.85195517539978,45.0,5511.0,1479.0
97.10476040840148,44.5,5471.0,1479.0
97.35754561424255,45.0,5431.0,1479.0
97.61049437522888,45.0,5391.0,1479.0
97.86338829994202,45.0,5391.0,1479.0
98.11618661880492,45.0,5391.0,1479.0
98.36906337738036,45.5,5400.0,1479.0
98.62178611755373,45.0,5240.0,1479.0
98.87450337409972,45.0,5320.0,1479.0
99.12763214111328,45.5,5280.0,1479.0
99.38030076026917,44.5,5471.0,1479.0
99.63303184509276,45.5,5652.0,1479.0
99.88584113121031,45.0,5391.0,1479.0
100.13891649246216,45.0,5320.0,1479.0
100.39163517951964,45.0,5351.0,1479.0
100.64456391334534,45.0,5280.0,1479.0
